ENSEMBL_ID Gene_ID EoGE_brain EoGE_heart EoGE_kidney Atlas_brain Atlas_heart Atlas_kidney BodyMap_brain BodyMap_heart BodyMap_kidney HPA_brain HPA_heart HPA_kidney AltIso_brain AltIso_heart
11717 ENSG00000165188 RNF183 0 0 5.45197 0.240595 0.124989 4.74895 0.172464 0.0225169 2.82796 0.0756896 0.228215 5.87559 0 0
18457 ENSG00000198930 CSAG1 0.553854 0 0 0.219081 0 0 0.740927 0.0259221 0 0.417854 0 0 0.323486 0
13849 ENSG00000173976 RAX2 0 0 0 0.0513506 0.284866 0.091113 0.0388551 0.0427216 0.134618 0 0 0 0.131886 0.0314727
8022 ENSG00000140104 C14orf79 6.51406 1.25806 11.5709 0.627989 0.144669 2.66976 2.27858 0.486903 5.11445 4.49809 1.97592 6.38465 5.41854 0.308892
7687 ENSG00000138036 DYNC2LI1 10.9113 2.79054 14.7732 28.7831 9.3573 25.8586 16.1694 3.29573 21.6813 19.1798 10.038 25.691 6.47066 2.58472
634 ENSG00000047617 ANO2 0.223629 2.10743 0.145163 7.83786 15.6823 1.43527 0.692764 0.726444 0.658468 0.884218 2.26868 0.285317 0.217831 0.792084
9578 ENSG00000151715 TMEM45B 0.667254 0.0145449 9.87244 0.495178 0.409222 5.6426 0.4908 0.0997722 13.0372 0.707186 0 12.1063 0.481164 0.203243
2779 ENSG00000103034 NDRG4 786.953 966.324 1.66159 76.1312 52.3419 1.78161 197.495 177.89 3.15957 241.996 78.6972 2.91371 696.369 476.879
11892 ENSG00000165917 RAPSN 0.0491968 2.90945 0.318383 0 0.181943 0.0286952 0.154416 0.422503 0.130984 0 0.318902 0.160128 0.200949 0.953618
2970 ENSG00000104549 SQLE 12.8352 0.301363 3.41848 8.46485 1.61798 3.06674 15.2279 1.55267 13.2843 28.8507 2.0638 8.24256 8.90253 0.830925
7356 ENSG00000136404 TM6SF1 11.4349 2.85375 1.6717 7.1564 2.25571 1.26614 10.8262 4.4712 4.50871 9.01092 8.26814 1.91907 5.93593 2.16514
7281 ENSG00000136010 ALDH1L2 0.799084 0.625619 0.0439546 1.6721 3.95903 0.670068 1.02817 0.800794 0.932248 5.12528 0.956173 0.422057 0.892164 0.471741
15201 ENSG00000180767 CHST13 0.550111 0.559191 6.11339 0 0 0.0265612 0.0173645 0.0669419 0.671754 0.0277033 0 4.36708 0.0885271 0.0508814
6933 ENSG00000134202 GSTM3 36.465 30.6128 48.4068 30.4833 16.7483 31.1593 47.5251 40.1747 73.9285 35.8312 51.5193 164.261 26.574 27.0637
2023 ENSG00000093167 LRRFIP2 28.3405 28.3299 20.8846 83.081 130.225 55.9127 25.8535 32.9353 20.5815 33.3901 38.2438 20.8476 21.3317 61.6665
4873 ENSG00000118507 AKAP7 9.45863 1.54559 2.64015 57.605 40.3339 35.044 7.74499 5.23573 7.94985 16.8773 3.58128 3.73439 7.49193 3.27329
15188 ENSG00000180697 C3orf22 0 0.0744327 0 0 0 0 0 0 0.0156328 0.083534 0 0 0 0
9184 ENSG00000148225 WDR31 2.91323 9.03641 4.46259 4.13782 3.03176 2.45633 1.76016 4.36066 2.39122 2.62973 1.64702 4.27077 1.78065 2.65437
6722 ENSG00000132698 RAB25 0 0 18.3099 0 0 1.67872 0.151063 0 18.7739 0.104836 0.224287 18.8287 0.165283 0
51248 ENSG00000258947 TUBB3 302.964 8.25917 6.59568 23.0999 0.515484 0.108287 98.2094 0.620278 1.78434 44.7672 0.826628 1.19185 195.309 3.40017
17987 ENSG00000197763 TXNRD3 1.33506 2.03273 4.1067 1.16311 0.888587 2.02074 1.09851 1.38124 2.69781 3.95942 2.3681 5.41668 0.861066 1.05285
5008 ENSG00000119723 COQ6 15.3394 53.1153 37.2129 8.41981 8.88805 11.4538 7.74254 13.082 13.9784 10.8315 16.91 28.5138 4.73808 12.1824
13135 ENSG00000170892 TSEN34 10.0609 10.3981 24.2083 0.620597 0.668219 1.78827 4.72742 4.49787 13.6801 10.4415 7.89406 21.6717 4.17519 6.0265
16150 ENSG00000184750 MAGEA2 0.0199511 0 0 0 0 0 0 0.0145972 0 0.0301453 0 0 0 0
180 ENSG00000007264 MATK 60.0408 1.10144 1.62107 3.84364 0.585916 0.779487 11.1157 0.291227 0.696712 3.61204 0.255718 0.863775 20.6704 0.777153
4169 ENSG00000112855 HARS2 10.3036 11.9461 22.2969 8.85141 10.8819 13.2367 9.04908 8.0036 12.4083 13.4437 9.79165 14.8315 4.52842 5.88628
3857 ENSG00000110799 VWF 10.2386 108.678 3.8934 9.89349 28.5208 1.15044 18.6496 48.6123 5.35555 3.30786 70.1528 2.4375 13.0912 49.8522
575 ENSG00000040341 STAU2 61.5777 19.2932 18.1463 70.7081 45.2706 39.7841 54.5549 42.7718 17.2062 33.5874 40.9919 31.7631 40.4857 28.9252
838 ENSG00000061273 HDAC7 10.8696 16.0135 13.6467 6.75686 15.9743 11.4692 3.79871 4.74187 11.2599 10.4572 21.235 13.5414 6.99222 18.513
4879 ENSG00000118520 ARG1 0 0.0935495 0.122809 0.192073 1.57876 0.299671 0.205856 0.0618284 0.233782 0.218993 0.053308 0 0.142674 0
4955 ENSG00000119411 BSPRY 1.0067 1.0288 11.0023 0.339451 0.0925958 1.17688 0.686245 0.294652 6.87925 0.862999 0.0310935 8.18245 0.42733 0.391493
48137 ENSG00000254726 MEX3A 0.743027 0.12932 0.883177 0.0864056 0 0.0291517 0.0942228 0.00814342 0.121613 2.583 0.0464561 0.664147 0.457391 0
6737 ENSG00000132792 CTNNBL1 32.978 15.3751 52.533 71.2361 67.721 52.7036 15.4364 14.2289 21.2135 18.6733 13.4094 16.6027 42.0185 43.8168
14969 ENSG00000179520 SLC17A8 0.728945 0 0 0.506648 0.0340944 0 0.449079 0.00633579 0.153524 0.411951 0 0.0189602 0.226116 0.0160174
8797 ENSG00000145331 TRMT10A 1.4707 0.589629 2.21747 6.89558 5.97123 9.86607 3.3844 1.12415 3.11186 4.9385 1.20919 3.93706 1.38679 0.92892
4958 ENSG00000119431 HDHD3 4.68592 13.9654 45.7932 0.529237 0.302417 2.91161 2.80128 4.36594 16.1987 2.95922 4.8675 39.9627 4.11975 5.31994
12997 ENSG00000170322 NFRKB 5.45357 5.56131 8.12238 3.39602 2.23987 2.98987 2.40654 1.7942 4.4826 8.96033 4.50598 7.49779 1.97265 1.42856
18359 ENSG00000198758 EPS8L3 0 0.0668566 0 0 0 0 0.0142405 0 0.00700213 0 0 0.586171 0 0
15114 ENSG00000180269 GPR139 0 0 0 0.202484 0 0 0 0 0 0 0 0 0 0
3271 ENSG00000105996 HOXA2 0 0.0317206 0.410669 0 0.115273 0.339203 0 0.0762753 0.950093 0.0235694 0.107299 0.571074 0 0.0649803
9182 ENSG00000148218 ALAD 41.0586 77.08 60.9528 24.9313 14.4691 19.2874 32.0574 17.1982 17.4759 38.9322 15.3924 93.5329 30.3186 23.4993
59828 ENSG00000268012 AC016559.1 0 0 5.36192 0 0 1.48274 0 0.657676 4.05272 0 0 0 0 0
12054 ENSG00000166503 HDGFRP3 70.56 7.70826 7.777 351.256 119.328 60.6009 66.9649 18.0242 12.0103 58.589 17.132 15.0368 60.2124 17.0882
9666 ENSG00000152409 JMY 3.34707 1.14331 1.29572 7.37317 3.34932 4.11236 5.11533 3.89182 3.43779 6.6412 2.77842 5.08923 2.52699 1.21432
12357 ENSG00000167705 RILP 9.151 30.4567 24.2744 0.622181 3.31517 1.91998 4.54843 15.2281 5.52916 3.75538 11.6403 10.716 6.39946 37.2938
659 ENSG00000048991 R3HDM1 65.2457 5.72751 7.43934 222.367 59.4829 57.0647 25.5654 5.34861 7.53212 26.7798 4.29784 9.44435 51.4002 6.26168
9302 ENSG00000149187 CELF1 25.3159 17.5662 17.381 74.5691 35.3941 39.6586 19.1551 19.8885 23.1458 30.1079 17.8927 19.6703 14.5358 9.6803
6987 ENSG00000134453 RBM17 65.1267 41.5333 72.0347 336.654 286.436 180.722 34.137 20.7392 34.2157 66.6763 28.9037 29.6687 48.8338 42.0625
6741 ENSG00000132821 VSTM2L 95.34 6.57343 1.52807 7.60712 1.5409 0.123533 11.1445 2.0518 0.676825 7.53992 6.85891 0.278277 33.344 4.27413
11662 ENSG00000164961 KIAA0196 15.2565 9.23995 17.4641 15.4156 14.2367 21.1134 6.01714 7.25532 12.2794 15.2592 7.54028 16.9177 12.4225 7.173
11611 ENSG00000164776 PHKG1 4.59645 19.2746 0.280951 1.83622 2.94245 1.88027 4.77442 6.77604 1.54023 22.763 13.1256 0.346052 1.33145 9.25798
10726 ENSG00000161011 SQSTM1 152.059 228.327 210.922 17.2065 14.1705 27.6694 44.7834 50.3729 73.6325 61.2008 113.829 103.304 61.5033 78.0714
12780 ENSG00000169347 GP2 0 0.0333528 9.10252 0.401882 0.365607 5.25494 0.335366 0.317022 3.63931 0 9.28616 7.37182 0.515754 0.34201
9185 ENSG00000148229 POLE3 19.5056 6.61618 10.3346 10.7433 8.80351 5.72386 16.5565 10.2527 13.6328 23.4023 10.585 17.1809 11.0009 7.65292
2033 ENSG00000094914 AAAS 18.9847 27.8821 32.3233 3.74041 2.21339 3.97205 8.80265 7.07015 13.9295 32.2216 23.971 19.5868 13.7885 9.48174
2437 ENSG00000100918 REC8 11.4587 5.59707 30.7947 5.2685 1.23576 2.97536 4.33639 1.37815 5.57718 16.5738 3.45931 8.27404 5.06126 1.33801
7024 ENSG00000134697 GNL2 14.0286 7.13873 24.6439 61.1297 92.2077 67.4563 20.3052 9.4179 22.2197 9.67179 8.73316 12.8408 10.6606 8.73153
1926 ENSG00000090924 PLEKHG2 6.12234 20.8889 11.728 0.384312 1.03842 2.56668 1.34349 2.71034 3.51979 7.56528 9.21398 10.8058 6.40693 16.5848
56 ENSG00000004700 RECQL 4.55521 3.76309 6.07071 9.00072 13.4843 9.43115 7.11835 13.8658 12.5647 12.433 12.0733 12.3859 2.7996 6.02213
2549 ENSG00000101407 TTI1 3.94306 7.00197 5.44035 9.46299 8.83905 9.80151 3.36753 2.37265 4.38651 8.439 3.86971 7.84858 4.49641 1.9851
10273 ENSG00000157653 C9orf43 1.22593 0.728 0.368774 0.207006 0.0232667 0.371689 0.169607 0.261067 0.197504 0.285447 0 0.53781 1.46332 0.41666
18176 ENSG00000198252 STYX 1.44631 1.0145 1.35891 2.20876 2.36219 2.23402 3.24086 5.39053 6.81317 4.27017 3.49121 3.6013 2.10769 1.33622
59189 ENSG00000267368 UPK3BL 8.72178 9.14122 2.93611 5.78895e-39 5.80548e-39 2.36223e-13 4.12605 0.498012 5.40947 12.083 3.75918 3.48178 0.000618324 0.00321538
8904 ENSG00000146007 ZMAT2 112.976 18.1624 92.4407 261.059 113.565 128.094 90.1963 16.4076 46.4815 59.4443 27.0539 62.5002 87.4743 28.6658
2357 ENSG00000100522 GNPNAT1 5.6981 1.65734 9.81778 94.2377 47.5841 90.0236 4.41686 2.47564 8.13372 5.09958 2.56143 9.63679 7.87405 1.92716
12827 ENSG00000169594 BNC1 0 0.202814 0.0858908 0 0.0579321 0.0191238 0.0123398 0.0979747 0.0999063 0.0443729 0.468807 0 0 0.0408232
25999 ENSG00000221867 MAGEA3 0 0 0 0 0 0 0 0 0 0.0577838 0 0 0 0
12743 ENSG00000169218 RSPO1 0.53483 0.335773 0.624239 7.24596 5.38619 7.35943 15.315 12.1589 30.174 0.0776955 0.0627558 0.114574 242.3 370.333
13132 ENSG00000170889 RPS9 414.367 491.741 908.117 12.5511 13.5163 18.6034 231.608 188.103 325.331 288.447 312.84 750.943 413.015 686.311
9994 ENSG00000155252 PI4K2A 11.1405 5.01313 9.13541 2.57176 1.68612 1.95194 7.05871 4.10602 5.86925 8.18041 5.35432 10.1915 9.05608 3.99748
3102 ENSG00000105278 ZFR2 10.8511 0.0890542 0 1.76881 0.207245 0.437185 1.52389 0.0762375 0.192923 11.4292 0.104692 0.220928 3.4955 0.782241
30605 ENSG00000228049 POLR2J2 34.6506 21.4808 10.8082 12.0571 10.2604 7.18401 9.74049 5.36269 13.8675 31.731 14.1376 6.73559 65.2036 17.2326
16056 ENSG00000184371 CSF1 6.50559 10.8172 7.51181 12.6858 8.61335 3.86265 5.97971 3.72363 6.2074 13.5304 7.21898 5.17217 9.44692 5.48591
20872 ENSG00000204970 PCDHA1 1.72787 5.882e-38 0.107631 0.14075 3.43286e-60 0.0177924 1.71849 1.97102e-09 0.320993 1.79426 2.04402e-21 0.240668 0.773923 1.03431e-05
12280 ENSG00000167460 TPM4 252.438 118.428 339.226 177.487 224.009 111.19 118.662 49.423 138.585 71.1226 94.9029 84.5799 78.9894 52.1771
8667 ENSG00000144357 UBR3 14.7241 14.5183 5.72583 74.624 64.5991 38.9393 19.4477 35.3043 12.9926 16.6461 18.8427 16.2948 17.2736 20.6203
322 ENSG00000012504 NR1H4 0.0216654 0 23.1742 0.55823 0.100084 30.6484 0.0579022 0.0273552 30.6373 0 0.140875 18.7396 0 0
59466 ENSG00000267645 POLR2J2 14.6629 3.93289 2.34171 5.6164 2.10638 1.74626 8.3446 2.73634 0.000854993 19.2965 4.48255 4.05291 0.00256283 3.62754
8106 ENSG00000140600 SH3GL3 37.5559 0.107204 0 99.1156 0.195531 1.10532 59.0374 0.0609397 1.43815 20.8692 0.260059 1.35189 21.4012 0.160248
3272 ENSG00000105997 HOXA3 0 0.49226 7.66727 2.5186 0.633802 5.35009 0 0.0903229 3.40134 0 0.0279491 6.24166 0 0.268782
16331 ENSG00000185386 MAPK11 29.3182 6.41927 4.01654 0.411812 0.0973353 0.128715 4.27661 1.39528 2.92198 11.9219 4.43904 3.04868 7.18313 1.94453
13792 ENSG00000173678 SPDYE2L 1.31761 0.88473 0.431547 0.456542 0.329832 1.12537 0.898563 0.364135 0.586926 1.1947 0.201987 0.397682 0.254723 0.292418
4697 ENSG00000116922 C1orf109 10.1211 5.90247 10.327 7.78858 1.3744 4.24062 7.19587 2.21813 8.49593 10.8631 5.21356 12.6235 6.02477 2.12389
7688 ENSG00000138039 LHCGR 0.0145409 0.118247 0.09568 0.162978 0.3946 0.473599 0.686732 0.380399 0.546073 0 0 0 0.571853 0.335247
17922 ENSG00000197576 HOXA4 0 0.684937 5.58628 0.0592401 0.0637965 1.05911 0 0.206505 4.52212 0 0.722212 4.48285 0 0.349004
7852 ENSG00000138823 MTTP 0.366143 1.82675 4.49368 1.2581 0.965578 10.3276 0.636107 1.03651 1.21053 1.63118 0.225932 12.1365 0.170304 0.465366
3274 ENSG00000106004 HOXA5 0 0 10.933 0.31046 0.0295364 6.76689 0 0.0404721 12.2151 0 1.13107 15.7298 0.132768 0.0416231
12992 ENSG00000170296 GABARAP 234.152 205.807 267.51 63.7746 54.1239 72.2062 295.615 207.803 337.876 390.753 232.497 351.74 269.415 145.093
2551 ENSG00000101413 RPRD1B 8.78009 8.81855 10.2457 5.65234 15.7814 9.07772 7.53598 15.4253 9.74429 8.89083 21.2087 13.1591 10.759 22.3946
13103 ENSG00000170779 CDCA4 0.730947 1.0061 1.38737 0.299158 0.16108 0.537196 0.697636 0.652224 1.53734 1.19671 1.24573 1.53157 0.809867 0.447405
2620 ENSG00000101901 ALG13 20.5738 20.592 18.572 14.4055 13.588 13.7096 10.8379 7.05429 17.5609 17.199 8.74892 17.4238 6.85402 5.16476
3275 ENSG00000106006 HOXA6 0 0 8.4166 0.226786 0.10377 0.896181 0.0879312 0.0663099 2.72356 0 0 6.99126 0.0133887 0.030781
13893 ENSG00000174231 PRPF8 89.1256 134.229 121.214 170.314 196.646 127.269 34.4278 23.1235 32.3342 54.4139 30.1438 38.4084 133.315 63.7266
16382 ENSG00000185627 PSMD13 63.7886 37.4978 92.0843 15.6438 10.4006 14.0218 37.0311 36.288 47.8133 49.0723 41.7319 40.3725 28.8977 28.1368
11698 ENSG00000165120 C7orf45 0 0 0.0668731 0 0 0 0.0145968 0 0 0 0 0 0 0
5346 ENSG00000122592 HOXA7 0 0 34.1208 0.0219533 0.159303 1.98045 0 0.0579911 10.4073 0 0 11.0676 0 0.224302
20443 ENSG00000203942 C10orf62 0.112272 0.285312 0 0 0.124096 0.892633 0 0.0560659 0.275339 0.0424239 0 0.0672396 0 0
9083 ENSG00000147400 CETN2 17.245 4.39937 25.2629 10.6235 2.88025 7.22467 43.6933 12.0041 41.49 30.1061 14.833 38.4345 16.2711 5.65951
1444 ENSG00000078399 HOXA9 0 0 31.2299 0 0 4.60587 0.0294116 0.098294 19.1089 0.0369737 0 20.3329 0.0589801 0.197465
1254 ENSG00000073712 FERMT2 31.7587 29.8428 44.0529 25.011 33.1653 19.0659 28.1039 30.988 30.8708 34.2347 27.1783 38.2011 30.8288 53.1358
7579 ENSG00000137501 SYTL2 38.5607 2.39735 21.2311 55.5613 14.3695 52.4925 22.8625 2.32561 17.2925 22.0588 9.89843 17.8146 18.0253 2.09098
10379 ENSG00000158516 CPA2 0.547568 0 0 0.657661 0 0 0.391468 0.0100497 0 0.0378378 10.2093 0 0.120698 0
13208 ENSG00000171160 MORN4 18.7896 11.0806 12.9932 9.37833 2.6024 6.53513 9.79569 3.97905 6.20453 14.0496 7.31028 14.6028 13.0093 7.73738
49765 ENSG00000257184 RP1-170O19.20 0 0 0.156218 0 0 0.0964811 9.28187e-06 1.5283e-20 0.454864 0 0 1.18528 0 1.15183e-20
26058 ENSG00000222011 FAM185A 2.89049 5.31481 4.2804 19.7836 9.11162 11.1222 3.25841 1.37278 3.43157 2.61502 1.6719 5.50951 2.35883 1.59219
12281 ENSG00000167461 RAB8A 45.6586 11.0731 108.609 69.9978 29.1829 60.6813 6.24965 5.71405 14.8382 19.5334 7.59182 45.3993 31.1582 10.975
12779 ENSG00000169344 UMOD 0 0 1380.65 0 0 701.195 0 0 1357.4 0 0 2096.24 0 0
9081 ENSG00000147383 NSDHL 13.5295 13.6887 13.5607 20.615 17.3097 9.73299 9.16516 8.01139 9.85502 15.1375 8.64138 10.4778 14.5255 9.18946
46863 ENSG00000253293 HOXA10 0 0 14.2647 0 0 2.87388 0.0058519 0.010175 10.3604 0 0.0283527 10.0977 0 0
20702 ENSG00000204577 LILRB3 0.365061 3.646 1.51902 1.30795 5.64312 0.208728 0.816465 1.30272 0.985026 0.133321 1.87482 0.169788 0.601464 1.85418
9667 ENSG00000152413 HOMER1 20.7868 5.00013 3.39869 154.975 68.4484 27.8688 10.5488 16.8976 3.56119 10.7589 11.15 2.91702 8.61606 8.829
12618 ENSG00000168710 AHCYL1 138.56 29.8105 137.308 125.181 17.7175 39.1431 162.287 18.5466 72.3554 148.939 20.8449 90.0891 119.402 24.28
15812 ENSG00000183484 GPR132 0.582726 1.3075 2.67044 1.38867 1.36859 0.96012 0.317307 0.526999 0.522738 0.341614 0.56125 1.03461 0.495467 0.307622
78 ENSG00000005073 HOXA11 0 0 0.626286 0 0 0.174267 0 0 2.84753 0 0 1.43136 0 0
13883 ENSG00000174173 TRMT10C 5.84674 3.46085 4.06547 8.53777 8.81986 6.69673 7.7996 11.0225 14.748 13.6734 7.57711 10.1075 3.92685 4.38803
10100 ENSG00000156218 ADAMTSL3 1.71416 5.27099 2.42982 27.327 38.8399 56.8121 11.5432 10.7298 8.69528 0.887648 11.8222 4.07277 3.56527 3.73866
54597 ENSG00000262526 CTD-2545G14.7 14.5872 5.89742 2.43193 0.000898421 0.00131756 0.0016316 3.58078 5.09363e-23 2.49364 1.29636 0.90698 2.22808 11.8336 36.9461
3282 ENSG00000106031 HOXA13 0 0 0.0152541 0.178948 0 0 0 0 0.0295814 0 0 0.103146 0 0
21327 ENSG00000206483 TXNRD3NB 0.109441 0.111228 3.29619e-16 3.59763e-46 0 0.0786701 5.85815e-223 1.49984e-29 0.0234148 2.02571e-45 2.91196e-101 2.4653e-58 0.0438239 5.52417e-56
3303 ENSG00000106153 CHCHD2 172.04 183.204 261.767 40.1085 44.8098 40.2097 130.106 126.161 161.289 114.152 116.597 189.029 83.7595 85.6122
5049 ENSG00000119986 AVPI1 11.0492 7.1259 4.73496 0.763293 0.6164 0.369483 6.55747 1.8968 3.31455 4.73543 5.48801 3.75237 11.1946 1.73723
3284 ENSG00000106038 EVX1 0 0 0.0492139 0 0 0.0589532 0 0 0.0382957 0 0.0791194 0.0492273 0 0
17583 ENSG00000196576 PLXNB2 17.2561 50.8526 200.252 4.73607 10.7123 27.5706 9.38186 6.95881 31.1757 15.5205 13.9838 93.5236 24.6791 25.7061
20964 ENSG00000205309 NT5M 7.2963 7.51793 4.53323 0.0459805 0.0303715 0.161736 2.65276 1.09409 1.63391 3.32929 1.53131 2.70302 3.86218 1.63326
17625 ENSG00000196684 HSH2D 2.43471e-20 0.436253 0.196467 0.0547917 0.229198 0.636352 1.58163 0.644625 1.52829 0.0750641 0.280546 0.32472 1.11413 0.716531
3081 ENSG00000105193 RPS16 459.173 937.082 1805.69 4.77713 13.8524 18.1347 328.115 261.507 518.635 245.347 657.972 664.489 273.285 370.231
6041 ENSG00000127995 CASD1 28.6017 9.21925 7.09257 10.3 3.51218 4.34438 20.5973 7.83089 7.38565 21.148 6.57439 7.4386 5.34052 1.54281
9995 ENSG00000155254 MARVELD1 1.50188 4.63971 2.14348 1.37124 4.02385 2.62521 1.5705 2.26338 5.29912 2.22244 9.71703 5.46231 1.35282 3.26013
7855 ENSG00000138835 RGS3 11.0348 47.9581 111.379 4.27807 15.5948 12.3455 10.6476 19.8451 16.9873 7.79201 39.0222 21.4275 12.8687 26.2907
10530 ENSG00000159685 CHCHD6 67.4695 13.6691 26.1504 8.13249 1.04051 1.51039 26.7813 2.47098 5.61794 17.3044 5.29295 13.042 25.4146 4.77164
27948 ENSG00000224838 FKSG52 24.6614 12.8565 18.1827 6.7954 6.4611 17.9861 24.9249 10.0468 14.5002 24.9842 13.5466 12.1209 27.1984 5.69982
257 ENSG00000010278 CD9 108.058 59.6465 121.726 48.4642 33.0276 42.7849 114.701 43.4838 183.783 157.777 98.0903 187.034 125.054 40.656
12339 ENSG00000167654 ATCAY 76.3603 0.177481 0.0157215 15.3786 0.747087 0.254284 24.7322 0.511377 0.655898 67.6271 0.247737 0 48.844 0.511015
532 ENSG00000035720 STAP1 0 0 3.38573 0.0609832 0.363859 8.67426 0.0520905 0.00897002 8.50595 0 0 9.14715 0.0744134 0.0641528
14204 ENSG00000175826 CTDNEP1 68.714 63.1636 80.0928 23.8651 21.422 21.0381 54.9612 40.6357 60.7719 67.4129 44.0765 48.2275 89.315 53.526
4083 ENSG00000112282 MED23 5.41297 3.36669 5.41317 3.83004 3.95319 8.27058 4.77054 2.9493 9.31513 14.7598 5.01656 8.06246 2.19871 1.49089
23694 ENSG00000213619 NDUFS3 104.935 118.986 230.562 103.406 28.0718 33.2226 52.6852 98.0339 87.1433 59.0748 66.3325 67.5548 103.77 196.641
20871 ENSG00000204969 PCDHA2 0.466993 1.76317e-41 0.263719 0.343222 4.42195e-72 0.034878 0.347937 0.0188969 0.0736919 0.321268 1.59148e-31 0.185292 0.423655 3.83152e-11
13000 ENSG00000170325 PRDM10 4.5752 1.94366 3.74504 1.438 1.01779 1.41116 1.35135 0.949068 1.79768 2.531 0.825996 1.6592 1.40561 1.04454
3984 ENSG00000111711 GOLT1B 10.5599 1.76492 3.98615 8.14311 7.75106 3.46489 16.1055 8.43419 18.2136 18.9712 8.75664 12.8715 4.73215 4.57566
3062 ENSG00000105058 FAM32A 43.7925 13.6514 50.6439 30.3384 18.0816 19.9255 17.9837 12.9732 32.2895 41.0244 19.9603 42.5143 38.6803 21.1916
528 ENSG00000035499 DEPDC1B 0.254199 0 2.63238 0.497921 0.018708 0.689494 0.264114 0.0621472 1.56585 0.715085 0.057764 2.32418 0.493986 0.132241
8421 ENSG00000143093 STRIP1 22.0185 8.58414 10.9431 10.821 2.73619 5.68847 6.22578 4.08391 6.14972 16.8302 7.8496 8.70232 9.49914 2.92756
18473 ENSG00000198959 TGM2 9.94776 221.641 125.906 4.28477 54.2275 7.05888 15.1232 123.411 77.6208 3.53289 122.994 25.667 21.1909 219.72
6092 ENSG00000128510 CPA4 0.167286 0.0469543 0.126516 0.643458 0.442595 0.819601 0.619854 0.205414 0.475021 0.244195 0.0789516 0 0.424087 0.208662
12778 ENSG00000169340 PDILT 0 0 0.0326914 0.0362319 0.0977449 0.038266 0.190868 0.217691 0.130968 0 0 0.0364062 0.273221 0.282108
255 ENSG00000010256 UQCRC1 185.279 1487.68 523.329 44.5024 110.013 64.9491 105.224 244.6 188.665 117.35 352.669 271.906 141.62 534.329
40147 ENSG00000239665 RP11-295P9.3 7.15831 6.77485 5.44023 5.38012 7.36375 12.2611 4.19364 1.60603 6.60401 8.2485 2.65914 4.92333 3.28364 2.36327
1548 ENSG00000081154 PCNP 55.3994 15.2922 32.7397 76.872 56.0205 47.2317 120.184 52.1618 74.7655 66.4265 58.4546 65.7622 43.0672 37.9437
10686 ENSG00000160789 LMNA 48.6235 237.072 209.187 10.6777 25.5079 12.647 26.4452 38.4718 53.1142 25.2628 65.6887 76.7579 36.701 103.207
3834 ENSG00000110536 PTPMT1 39.7767 17.1937 57.2435 9.98313 7.60104 7.22253 18.6436 6.16648 17.6657 25.755 6.19058 36.7651 30.2887 13.1644
8368 ENSG00000142615 CELA2A 0.568481 0.0414586 0 0.195532 0.34714 0.613123 0.577986 0.446182 0.603686 0 34.0111 0 0.965455 0.2867
510 ENSG00000033178 UBA6 12.0231 4.48114 7.75522 41.8425 24.3228 27.2533 6.47942 2.78464 5.48953 10.6242 5.97232 4.74101 10.1815 5.90998
1382 ENSG00000077009 NMRK2 0.41485 299.791 8.52445 0 49.3009 0.2992 0.163433 78.3778 0.502773 0 229.255 0.45171 0 194.135
8162 ENSG00000141026 MED9 13.4047 17.5955 9.9419 6.47989 5.02494 4.19258 9.75956 9.99247 9.96802 10.4455 11.0602 8.05864 10.3547 10.8102
11497 ENSG00000164329 PAPD4 10.5439 10.7886 18.932 30.052 24.7472 38.2486 12.0873 8.26567 13.9181 14.2936 7.77147 11.9174 11.6693 11.7334
24565 ENSG00000215704 CELA2B 0.244788 0.390049 0 1.18778 0.0707023 0.194391 0.283574 0.224526 0.0519784 0.0728827 7.08978 0.262405 0.0577682 0
9082 ENSG00000147394 ZNF185 1.61701 1.07905 7.11871 0.654228 0.619036 0.861696 2.10545 0.988002 6.61736 2.43099 0.943552 5.87699 1.02054 0.427794
9368 ENSG00000149633 KIAA1755 13.035 7.68087 4.67209 1.82741 0.277983 1.05957 5.18426 0.275216 1.85222 24.8763 4.37712 4.36123 7.61521 0.275172
5446 ENSG00000123444 KBTBD4 9.12452 6.65347 10.033 6.32804 3.68212 5.30701 9.58789 5.16583 9.2025 12.1967 6.64723 11.0652 7.4742 4.77429
16306 ENSG00000185290 NUPR1L 1.32195 0.149308 10.1483 0.995833 0 1.26209 0.475831 0 3.81261 0 0.183755 8.74481 0.788298 0
8158 ENSG00000140995 DEF8 72.3933 36.9426 55.987 8.55101 4.08957 3.92424 16.5813 8.91452 13.9561 37.3812 16.4578 26.9068 19.7052 13.8218
15827 ENSG00000183549 ACSM5 1.44677 9.64024 33.0972 0.685603 0.252171 6.23765 0.712602 0.415277 5.62825 4.54738 0.568004 23.8052 0.962217 0.647871
10093 ENSG00000156150 ALX3 2.00321 0.603341 2.27825 0.152627 0.0273899 0.26866 0.843257 0.19555 0.837536 1.28905 0.384307 1.21665 1.02974 0.0385989
60238 ENSG00000268427 AL022328.1 23.937 155.725 267.762 0 2.67005 10.4759 97.501 15.0936 289.125 6.31273 19.6572 57.9152 4.3118 52.0428
13054 ENSG00000170525 PFKFB3 72.1522 32.4845 41.9087 19.1822 3.6321 9.68485 24.0465 6.71261 53.7733 73.8108 3.98664 51.8965 34.5373 8.89689
